channel,impressions,clicks,ad_platform,apps_flyer,date,spends,cpi,country
TikTok,0,0,0.0,0,2023-07-18,0.0,428,Others
TikTok,0,0,0.0,0,2023-07-18,0.0,429,KSA
TikTok,0,0,0.0,0,2023-07-18,0.0,430,UAE
TikTok,0,0,0.0,2,2023-07-18,0.0,431,Others
TikTok,0,0,0.0,7,2023-07-18,0.0,432,Others
TikTok,0,0,0.0,0,2023-07-18,0.0,433,KSA
TikTok,0,0,0.0,0,2023-07-18,0.0,434,UAE
Meta,7085,22,1.0,0,2023-07-18,13.440000000000000,435,KSA
Meta,1391,4,0.0,0,2023-07-18,5.43,436,UAE
Meta,168,1,0.0,0,2023-07-18,0.11,437,UAE
Meta,1695,10,0.0,0,2023-07-18,5.6,438,UAE
Apple Search,80,3,2.0,0,2023-07-19,1.53,439,KSA
Apple Search,242,14,2.0,0,2023-07-19,13.53,440,UAE
Snapchat,1065,5,0.0,0,2023-07-19,6.32,441,UAE
Snapchat,15054,74,5.0,0,2023-07-19,60.0,442,KSA
Snapchat,22524,235,2.0,2,2023-07-19,93.0,443,UAE
Snapchat,57586,473,19.0,15,2023-07-19,139.99,444,KSA
Google UAC,135960,5160,0.0,233,2023-07-19,456.22,445,KSA
Google UAC,55368,1342,0.0,100,2023-07-19,174.31000000000000,446,UAE
Google UAC,73806,346,22.0,1,2023-07-19,153.43,447,KSA
Google UAC,26995,191,8.0,4,2023-07-19,108.46,448,UAE
TikTok,26323,1039,0.0,2,2023-07-19,59.32,449,KSA
TikTok,10338,964,0.0,2,2023-07-19,40.11,450,UAE
TikTok,40092,12922,0.0,140,2023-07-19,138.84,451,KSA
TikTok,24706,5821,0.0,65,2023-07-19,91.94,452,UAE
Organic,0,0,0.0,56,2023-07-19,0.0,453,Others
Organic,0,0,0.0,56,2023-07-19,0.0,454,UAE
Organic,0,0,0.0,4,2023-07-19,0.0,455,Others
Organic,0,0,0.0,29,2023-07-19,0.0,456,KSA
Organic,0,0,0.0,22,2023-07-19,0.0,457,UAE
Organic,0,0,0.0,24,2023-07-19,0.0,458,KSA
Programmatic,2,7,0.0,0,2023-07-19,0.0,459,Others
Programmatic,41976,809,0.0,75,2023-07-19,0.0,460,UAE
Programmatic,37,,0.0,0,2023-07-19,0.0,461,Others
Programmatic,544,,0.0,0,2023-07-19,0.0,462,UAE
Programmatic,261,9,0.0,0,2023-07-19,0.0,463,Others
Programmatic,9442,10,0.0,0,2023-07-19,0.0,464,KSA
Programmatic,36005,44,0.0,0,2023-07-19,0.0,465,UAE
Programmatic,7414,203,0.0,0,2023-07-19,0.0,466,KSA
Programmatic,12107,,0.0,0,2023-07-19,0.0,467,KSA
Meta,13346,49,7.0,5,2023-07-19,11.510000000000000,468,UAE
Meta,1392,7,2.0,1,2023-07-19,9.86,469,UAE
Meta,9077,47,3.0,1,2023-07-19,20.350000000000000,470,KSA
Meta,4372,16,4.0,1,2023-07-19,15.59,471,UAE
Meta,38285,132,12.0,7,2023-07-19,17.420000000000000,472,KSA
Meta,0,0,0.0,1,2023-07-19,0.0,473,Others
Meta,12290,55,7.0,4,2023-07-19,17.740000000000000,474,KSA
Meta,0,0,0.0,2,2023-07-19,0.0,475,KSA
Apple Search,0,0,0.0,1,2023-07-19,0.0,476,UAE
Apple Search,0,0,0.0,1,2023-07-19,0.0,477,Others
Apple Search,0,0,0.0,2,2023-07-19,0.0,478,KSA
Google UAC,0,0,0.0,17,2023-07-19,0.0,479,Others
Google UAC,0,0,0.0,8,2023-07-19,0.0,480,Others
Google UAC,0,0,0.0,1,2023-07-19,0.0,481,Others
Google UAC,0,0,0.0,2,2023-07-19,0.0,482,UAE
Google UAC,0,0,0.0,1,2023-07-19,0.0,483,Others
Google UAC,0,0,0.0,1,2023-07-19,0.0,484,KSA
Google UAC,0,0,0.0,1,2023-07-19,0.0,485,KSA
Google UAC,0,0,0.0,1,2023-07-19,0.0,486,KSA
TikTok,0,0,0.0,1,2023-07-19,0.0,487,Others
TikTok,0,0,0.0,0,2023-07-19,0.0,488,UAE
TikTok,0,0,0.0,8,2023-07-19,0.0,489,Others
TikTok,0,0,0.0,0,2023-07-19,0.0,490,Others
TikTok,0,0,0.0,0,2023-07-19,0.0,491,Others
TikTok,0,0,0.0,0,2023-07-19,0.0,492,KSA
TikTok,0,0,0.0,0,2023-07-19,0.0,493,UAE
TikTok,0,0,0.0,0,2023-07-19,0.0,494,KSA
Apple Search,85,5,2.0,0,2023-07-20,2.09,495,KSA
Apple Search,526,19,10.0,0,2023-07-20,18.7,496,UAE
Snapchat,6931,46,1.0,1,2023-07-20,40.0,497,UAE
Snapchat,17341,76,3.0,0,2023-07-20,60.0,498,KSA
Snapchat,21279,186,2.0,1,2023-07-20,93.0,499,UAE
Snapchat,48489,388,7.0,5,2023-07-20,139.98,500,KSA
Google UAC,117843,1178,1.0,95,2023-07-20,111.72,501,KSA
Google UAC,41029,362,0.0,46,2023-07-20,48.91,502,UAE
Google UAC,47679,175,8.0,1,2023-07-20,84.49,503,KSA
Google UAC,11175,81,0.0,0,2023-07-20,58.72,504,UAE
Google UAC,36855,213,13.0,0,2023-07-20,21.61,505,KSA
Google UAC,3690,20,3.0,0,2023-07-20,5.18,506,UAE
Google UAC,12,0,0.0,0,2023-07-20,0.0,507,KSA
Google UAC,7,1,0.0,0,2023-07-20,0.19,508,UAE
TikTok,25733,817,0.0,3,2023-07-20,59.89,509,KSA
TikTok,17192,331,0.0,2,2023-07-20,40.04,510,UAE
TikTok,40344,11057,0.0,122,2023-07-20,137.98,511,KSA
TikTok,23820,4493,0.0,54,2023-07-20,88.61,512,UAE
Organic,0,0,0.0,8,2023-07-20,0.0,513,Others
Organic,0,0,0.0,18,2023-07-20,0.0,514,KSA
Organic,0,0,0.0,46,2023-07-20,0.0,515,KSA
Organic,0,0,0.0,15,2023-07-20,0.0,516,UAE
Organic,0,0,0.0,44,2023-07-20,0.0,517,Others
Organic,0,0,0.0,60,2023-07-20,0.0,518,UAE
Programmatic,343,3,0.0,0,2023-07-20,0.0,519,Others
Programmatic,14662,10,0.0,0,2023-07-20,0.0,520,KSA
Programmatic,,5,0.0,0,2023-07-20,0.0,521,Others
Programmatic,31283,68,0.0,0,2023-07-20,0.0,522,UAE
Programmatic,1630,60,0.0,0,2023-07-20,0.0,523,KSA
Programmatic,30,,0.0,0,2023-07-20,0.0,524,Others
Programmatic,12235,,0.0,0,2023-07-20,0.0,525,KSA
Programmatic,28620,1453,0.0,1,2023-07-20,0.0,526,Others
Programmatic,669,29,0.0,0,2023-07-20,0.0,527,KSA
Programmatic,15555,406,0.0,1,2023-07-20,0.0,528,Others
Programmatic,398,13,0.0,0,2023-07-20,0.0,529,KSA
Programmatic,447,,0.0,0,2023-07-20,0.0,530,UAE
Programmatic,214593,5391,0.0,3,2023-07-20,9.75,531,UAE
Programmatic,125618,2116,0.0,2,2023-07-20,6.5,532,UAE
Meta,6281,26,0.0,1,2023-07-20,15.300000000000000,533,KSA
Meta,0,0,0.0,1,2023-07-20,0.0,534,KSA
Meta,12615,77,6.0,3,2023-07-20,10.51,535,KSA
Meta,12123,55,8.0,1,2023-07-20,12.970000000000000,536,KSA
Meta,0,0,0.0,1,2023-07-20,0.0,537,Others
Meta,1405,6,4.0,2,2023-07-20,1.48,538,UAE
Meta,847,7,1.0,1,2023-07-20,3.56,539,UAE
Programmatic,23997,518,0.0,42,2023-07-20,0.0,540,UAE
Apple Search,0,0,0.0,1,2023-07-20,0.0,541,Others
Apple Search,0,0,0.0,3,2023-07-20,0.0,542,UAE
Google UAC,0,0,0.0,1,2023-07-20,0.0,543,Others
Google UAC,0,0,0.0,2,2023-07-20,0.0,544,Others
Google UAC,0,0,0.0,2,2023-07-20,0.0,545,Others
TikTok,0,0,0.0,0,2023-07-20,0.0,546,Others
TikTok,0,0,0.0,0,2023-07-20,0.0,547,Others
TikTok,0,0,0.0,0,2023-07-20,0.0,548,KSA
TikTok,0,0,0.0,0,2023-07-20,0.0,549,UAE
TikTok,0,0,0.0,0,2023-07-20,0.0,550,Others
TikTok,0,0,0.0,1,2023-07-20,0.0,551,Others
TikTok,0,0,0.0,0,2023-07-20,0.0,552,KSA
TikTok,0,0,0.0,0,2023-07-20,0.0,553,UAE
Meta,1543,13,3.0,0,2023-07-20,6.18,554,UAE
Apple Search,259,6,2.0,0,2023-07-21,9.5,555,UAE
Apple Search,147,8,4.0,0,2023-07-21,4.28,556,KSA
Snapchat,7963,56,2.0,2,2023-07-21,40.0,557,UAE
Snapchat,13270,86,6.0,2,2023-07-21,60.0,558,KSA
Snapchat,20291,208,4.0,4,2023-07-21,93.0,559,UAE
Snapchat,46566,491,14.0,11,2023-07-21,140.0,560,KSA
Google UAC,40247,261,1.0,48,2023-07-21,32.08,561,KSA
Google UAC,75329,457,0.0,52,2023-07-21,59.09,562,UAE
Google UAC,9,0,0.0,0,2023-07-21,0.0,563,KSA
Google UAC,16,2,1.0,0,2023-07-21,0.65,564,UAE
Google UAC,283054,1715,161.0,62,2023-07-21,180.43,565,KSA
Google UAC,15451,147,77.0,23,2023-07-21,16.87,566,UAE
Google UAC,53,1,0.0,0,2023-07-21,0.23,567,KSA
Google UAC,23,0,0.0,0,2023-07-21,0.0,568,UAE
TikTok,35956,573,0.0,5,2023-07-21,58.99,569,KSA
TikTok,25144,428,0.0,2,2023-07-21,39.38,570,UAE
TikTok,47720,13155,0.0,123,2023-07-21,134.19,571,KSA
TikTok,32277,4069,0.0,75,2023-07-21,86.32,572,UAE
Organic,0,0,0.0,22,2023-07-21,0.0,573,UAE
Organic,0,0,0.0,3,2023-07-21,0.0,574,Others
Organic,0,0,0.0,20,2023-07-21,0.0,575,KSA
Organic,0,0,0.0,55,2023-07-21,0.0,576,Others
Organic,0,0,0.0,40,2023-07-21,0.0,577,KSA
Organic,0,0,0.0,75,2023-07-21,0.0,578,UAE
Programmatic,186,3,0.0,0,2023-07-21,0.0,579,Others
Programmatic,3800,8,0.0,0,2023-07-21,0.0,580,KSA
Programmatic,18068,17,0.0,0,2023-07-21,0.0,581,UAE
Programmatic,1104,34,0.0,0,2023-07-21,0.0,582,KSA
Programmatic,18,,0.0,0,2023-07-21,0.0,583,Others
Programmatic,2308,,0.0,0,2023-07-21,0.0,584,KSA
Programmatic,7001,547,0.0,2,2023-07-21,0.0,585,Others
Programmatic,180,15,0.0,0,2023-07-21,0.0,586,KSA
Programmatic,9277,318,0.0,1,2023-07-21,0.0,587,Others
Programmatic,300,6,0.0,0,2023-07-21,0.0,588,KSA
Programmatic,9792,218,0.0,30,2023-07-21,0.0,589,UAE
Programmatic,755,,0.0,0,2023-07-21,0.0,590,UAE
Programmatic,44637,1631,0.0,12,2023-07-21,39.0,591,UAE
Programmatic,42121,826,0.0,4,2023-07-21,13.0,592,UAE
Meta,0,0,0.0,1,2023-07-21,0.0,593,KSA
Meta,2667,28,7.0,1,2023-07-21,14.11,594,UAE
Meta,23778,118,7.0,3,2023-07-21,12.57,595,KSA
Meta,26366,88,5.0,2,2023-07-21,15.620000000000000,596,KSA
Meta,5110,15,3.0,2,2023-07-21,5.6200000000000000,597,UAE
Meta,1531,15,4.0,3,2023-07-21,5.8300000000000000,598,UAE
Programmatic,1,,0.0,0,2023-07-21,0.0,599,Others
Apple Search,0,0,0.0,2,2023-07-21,0.0,600,UAE
Apple Search,0,0,0.0,2,2023-07-21,0.0,601,KSA
Apple Search,0,0,0.0,1,2023-07-21,0.0,602,Others
Google UAC,0,0,0.0,4,2023-07-21,0.0,603,Others
Google UAC,0,0,0.0,3,2023-07-21,0.0,604,Others
TikTok,0,0,0.0,0,2023-07-21,0.0,605,Others
TikTok,0,0,0.0,0,2023-07-21,0.0,606,UAE
TikTok,0,0,0.0,0,2023-07-21,0.0,607,Others
TikTok,0,0,0.0,0,2023-07-21,0.0,608,KSA
TikTok,0,0,0.0,1,2023-07-21,0.0,609,Others
TikTok,0,0,0.0,2,2023-07-21,0.0,610,Others
TikTok,0,0,0.0,0,2023-07-21,0.0,611,KSA
TikTok,0,0,0.0,0,2023-07-21,0.0,612,UAE
Meta,5830,28,2.0,0,2023-07-21,18.22,613,KSA
Apple Search,62,6,3.0,0,2023-07-22,2.87,614,KSA
Apple Search,190,11,5.0,0,2023-07-22,9.7,615,UAE
Snapchat,9973,40,3.0,3,2023-07-22,40.0,616,UAE
Snapchat,19817,88,4.0,0,2023-07-22,60.0,617,KSA
Snapchat,20298,180,4.0,3,2023-07-22,93.0,618,UAE
Snapchat,46585,427,8.0,6,2023-07-22,139.99,619,KSA
Google UAC,34803,278,0.0,30,2023-07-22,31.84,620,KSA
Google UAC,158185,693,1.0,53,2023-07-22,131.41,621,UAE
Google UAC,1,0,0.0,0,2023-07-22,0.0,622,KSA
Google UAC,10,0,0.0,0,2023-07-22,0.0,623,UAE
Google UAC,356940,2095,174.0,80,2023-07-22,255.54,624,KSA
Google UAC,29985,184,51.0,27,2023-07-22,43.840000000000000,625,UAE
Google UAC,55,2,1.0,0,2023-07-22,0.68,626,KSA
Google UAC,34,4,1.0,0,2023-07-22,2.23,627,UAE
TikTok,42083,438,0.0,2,2023-07-22,58.39,628,KSA
TikTok,25454,331,0.0,2,2023-07-22,40.07,629,UAE
TikTok,46635,14104,0.0,162,2023-07-22,137.53,630,KSA
TikTok,30491,4775,0.0,77,2023-07-22,92.42,631,UAE
Organic,0,0,0.0,6,2023-07-22,0.0,632,Others
Organic,0,0,0.0,40,2023-07-22,0.0,633,Others
Organic,0,0,0.0,26,2023-07-22,0.0,634,UAE
Organic,0,0,0.0,25,2023-07-22,0.0,635,KSA
Organic,0,0,0.0,45,2023-07-22,0.0,636,KSA
Organic,0,0,0.0,61,2023-07-22,0.0,637,UAE
Programmatic,2996,6,0.0,0,2023-07-22,0.0,638,KSA
Programmatic,10,,0.0,0,2023-07-22,0.0,639,Others
Programmatic,,3,0.0,0,2023-07-22,0.0,640,Others
Programmatic,2583,20,0.0,0,2023-07-22,0.0,641,UAE
Programmatic,16,,0.0,0,2023-07-22,0.0,642,Others
Programmatic,3124,197,0.0,1,2023-07-22,0.0,643,Others
Programmatic,2702,79,0.0,1,2023-07-22,0.0,644,Others
Programmatic,,11,0.0,0,2023-07-22,0.0,645,KSA
Programmatic,2100,,0.0,0,2023-07-22,0.0,646,KSA
Programmatic,60,,0.0,0,2023-07-22,0.0,647,KSA
Programmatic,146,1,0.0,0,2023-07-22,0.0,648,KSA
Programmatic,,1,0.0,0,2023-07-22,0.0,649,UAE
Programmatic,827,,0.0,0,2023-07-22,0.0,650,UAE
Programmatic,10051,334,0.0,1,2023-07-22,3.25,651,UAE
Programmatic,16048,264,0.0,3,2023-07-22,9.75,652,UAE
Meta,3609,13,1.0,1,2023-07-22,2.29,653,KSA
Meta,717,5,1.0,1,2023-07-22,3.78,654,UAE
Apple Search,0,0,0.0,1,2023-07-22,0.0,655,UAE
Apple Search,0,0,0.0,2,2023-07-22,0.0,656,Others
Apple Search,0,0,0.0,6,2023-07-22,0.0,657,UAE
Google UAC,0,0,0.0,6,2023-07-22,0.0,658,Others
Google UAC,0,0,0.0,5,2023-07-22,0.0,659,Others
Google UAC,0,0,0.0,2,2023-07-22,0.0,660,Others
Google UAC,0,0,0.0,1,2023-07-22,0.0,661,Others
TikTok,0,0,0.0,0,2023-07-22,0.0,662,Others
TikTok,0,0,0.0,0,2023-07-22,0.0,663,Others
TikTok,0,0,0.0,0,2023-07-22,0.0,664,UAE
TikTok,0,0,0.0,0,2023-07-22,0.0,665,KSA
TikTok,0,0,0.0,1,2023-07-22,0.0,666,Others
TikTok,0,0,0.0,1,2023-07-22,0.0,667,Others
TikTok,0,0,0.0,0,2023-07-22,0.0,668,KSA
TikTok,0,0,0.0,0,2023-07-22,0.0,669,UAE
Meta,3541,16,0.0,0,2023-07-22,7.98,670,KSA
Meta,10807,20,0.0,0,2023-07-22,14.740000000000000,671,KSA
Meta,882,6,3.0,0,2023-07-22,3.29,672,KSA
Meta,4146,17,1.0,0,2023-07-22,6.8300000000000000,673,KSA
Meta,85,1,1.0,0,2023-07-22,0.15,674,UAE
Meta,1957,10,1.0,0,2023-07-22,1.34,675,KSA
Meta,2477,8,0.0,0,2023-07-22,5.9800000000000000,676,UAE
Meta,226,1,0.0,0,2023-07-22,1.56,677,UAE
Meta,120,1,0.0,0,2023-07-22,0.06,678,UAE
Meta,1099,3,0.0,0,2023-07-22,2.0,679,UAE
Apple Search,122,4,2.0,0,2023-07-23,0.83,680,KSA
Apple Search,214,5,3.0,0,2023-07-23,4.36,681,UAE
Snapchat,10089,45,4.0,4,2023-07-23,40.0,682,UAE
Snapchat,17888,108,21.0,6,2023-07-23,60.0,683,KSA
Snapchat,19092,166,1.0,0,2023-07-23,93.0,684,UAE
Snapchat,28396,362,14.0,11,2023-07-23,140.0,685,KSA
Google UAC,21341,151,2.0,21,2023-07-23,14.57,686,KSA
Google UAC,138345,588,2.0,54,2023-07-23,107.68,687,UAE
Google UAC,2,0,0.0,0,2023-07-23,0.0,688,KSA
Google UAC,22,3,0.0,0,2023-07-23,2.28,689,UAE
Google UAC,412663,2276,182.0,94,2023-07-23,297.08000000000000,690,KSA
Google UAC,60987,352,114.0,50,2023-07-23,72.23000000000000,691,UAE
Google UAC,71,6,2.0,0,2023-07-23,1.7,692,KSA
Google UAC,28,1,0.0,0,2023-07-23,0.15,693,UAE
TikTok,41273,607,0.0,6,2023-07-23,58.99,694,KSA
TikTok,23142,439,0.0,1,2023-07-23,40.19,695,UAE
TikTok,43599,12832,0.0,144,2023-07-23,130.82,696,KSA
TikTok,27119,4615,0.0,77,2023-07-23,90.79,697,UAE
Organic,0,0,0.0,20,2023-07-23,0.0,698,KSA
Organic,0,0,0.0,8,2023-07-23,0.0,699,Others
Organic,0,0,0.0,25,2023-07-23,0.0,700,UAE
Organic,0,0,0.0,46,2023-07-23,0.0,701,Others
Organic,0,0,0.0,37,2023-07-23,0.0,702,KSA
Organic,0,0,0.0,63,2023-07-23,0.0,703,UAE
Programmatic,29,,0.0,0,2023-07-23,0.0,704,Others
Programmatic,3111,1,0.0,0,2023-07-23,0.0,705,KSA
Programmatic,4165,10,0.0,0,2023-07-23,0.0,706,UAE
Programmatic,12,,0.0,0,2023-07-23,0.0,707,Others
Programmatic,2824,129,0.0,1,2023-07-23,0.0,708,Others
Programmatic,5270,202,0.0,1,2023-07-23,0.0,709,Others
Programmatic,,6,0.0,0,2023-07-23,0.0,710,KSA
Programmatic,2234,,0.0,0,2023-07-23,0.0,711,KSA
Programmatic,59,4,0.0,0,2023-07-23,0.0,712,KSA
Programmatic,153,1,0.0,0,2023-07-23,0.0,713,KSA
Programmatic,,1,0.0,0,2023-07-23,0.0,714,UAE
Programmatic,542,,0.0,0,2023-07-23,0.0,715,UAE
Programmatic,7004,199,0.0,5,2023-07-23,16.25,716,UAE
Programmatic,15148,431,0.0,1,2023-07-23,3.25,717,UAE
Meta,6219,35,4.0,5,2023-07-23,4.39,718,KSA
Meta,4678,29,1.0,1,2023-07-23,3.05,719,KSA
Meta,0,0,0.0,2,2023-07-23,0.0,720,UAE
Meta,1753,8,1.0,1,2023-07-23,3.8300000000000000,721,UAE
Meta,433,2,1.0,1,2023-07-23,0.6,722,UAE
Apple Search,0,0,0.0,1,2023-07-23,0.0,723,KSA
Apple Search,0,0,0.0,3,2023-07-23,0.0,724,UAE
Apple Search,0,0,0.0,3,2023-07-23,0.0,725,KSA
Google UAC,0,0,0.0,3,2023-07-23,0.0,726,Others
Google UAC,0,0,0.0,2,2023-07-23,0.0,727,Others
TikTok,0,0,0.0,0,2023-07-23,0.0,728,Others
TikTok,0,0,0.0,0,2023-07-23,0.0,729,Others
TikTok,0,0,0.0,0,2023-07-23,0.0,730,UAE
TikTok,0,0,0.0,0,2023-07-23,0.0,731,KSA
TikTok,0,0,0.0,3,2023-07-23,0.0,732,Others
TikTok,0,0,0.0,5,2023-07-23,0.0,733,Others
TikTok,0,0,0.0,0,2023-07-23,0.0,734,KSA
TikTok,0,0,0.0,0,2023-07-23,0.0,735,UAE
Meta,1223,10,2.0,0,2023-07-23,4.49,736,KSA
Meta,3203,13,0.0,0,2023-07-23,7.9900000000000000,737,KSA
Meta,180,0,0.0,0,2023-07-23,1.2100000000000000,738,UAE
Meta,295,2,0.0,0,2023-07-23,0.45,739,UAE
Meta,5289,29,0.0,0,2023-07-23,7.1900000000000000,740,KSA
Meta,1441,8,0.0,0,2023-07-23,3.0,741,UAE
Meta,3713,16,0.0,0,2023-07-23,9.35,742,KSA
Meta,761,2,0.0,0,2023-07-23,4.45,743,UAE
Apple Search,116,5,1.0,0,2023-07-24,2.57,744,KSA
Apple Search,3848,36,6.0,0,2023-07-24,46.5,745,UAE
Snapchat,3716,9,0.0,0,2023-07-24,13.44,746,UAE
Snapchat,9121,47,0.0,0,2023-07-24,31.73,747,KSA
Snapchat,7616,73,4.0,3,2023-07-24,32.63,748,UAE
Snapchat,17135,219,8.0,5,2023-07-24,70.01,749,KSA
Google UAC,4727,43,0.0,15,2023-07-24,2.9,750,KSA
Google UAC,7016,55,0.0,16,2023-07-24,4.75,751,UAE
Google UAC,16,0,0.0,0,2023-07-24,0.0,752,UAE
Google UAC,50466,350,40.0,34,2023-07-24,38.23,753,KSA
Google UAC,6860,114,62.0,32,2023-07-24,10.32,754,UAE
Google UAC,64,7,1.0,0,2023-07-24,2.64,755,KSA
Google UAC,39,2,0.0,0,2023-07-24,1.45,756,UAE
TikTok,31975,539,0.0,1,2023-07-24,61.96,757,KSA
TikTok,16267,723,0.0,4,2023-07-24,45.52,758,UAE
TikTok,48604,14099,0.0,146,2023-07-24,151.1,759,KSA
TikTok,28164,4745,0.0,60,2023-07-24,93.98,760,UAE
Organic,0,0,0.0,12,2023-07-24,0.0,761,UAE
Organic,0,0,0.0,55,2023-07-24,0.0,762,Others
Organic,0,0,0.0,19,2023-07-24,0.0,763,KSA
Organic,0,0,0.0,5,2023-07-24,0.0,764,Others
Organic,0,0,0.0,40,2023-07-24,0.0,765,KSA
Organic,0,0,0.0,70,2023-07-24,0.0,766,UAE
Programmatic,49,,0.0,0,2023-07-24,0.0,767,Others
Programmatic,3117,4,0.0,0,2023-07-24,0.0,768,KSA
Programmatic,4164,10,0.0,0,2023-07-24,0.0,769,UAE
Programmatic,29359,2442,0.0,5,2023-07-24,0.0,770,Others
Programmatic,14825,701,0.0,1,2023-07-24,0.0,771,Others
Programmatic,,2,0.0,0,2023-07-24,0.0,772,Others
Programmatic,,2,0.0,0,2023-07-24,0.0,773,Others
Programmatic,,12,0.0,0,2023-07-24,0.0,774,KSA
Programmatic,34,,0.0,0,2023-07-24,0.0,775,Others
Programmatic,3684,,0.0,0,2023-07-24,0.0,776,KSA
Programmatic,114516,7856,0.0,12,2023-07-24,39.0,777,KSA
Programmatic,74802,3321,0.0,91,2023-07-24,295.75,778,KSA
Programmatic,,2,0.0,0,2023-07-24,0.0,779,UAE
Programmatic,782,,0.0,0,2023-07-24,0.0,780,UAE
Programmatic,22150,1101,0.0,0,2023-07-24,0.0,781,UAE
Programmatic,10379,306,0.0,2,2023-07-24,6.5,782,UAE
Meta,0,0,0.0,1,2023-07-24,0.0,783,KSA
Meta,11485,42,5.0,2,2023-07-24,5.2300000000000000,784,KSA
Meta,11156,30,5.0,1,2023-07-24,6.15,785,KSA
Meta,2602,26,2.0,2,2023-07-24,7.75,786,KSA
Meta,2606,26,1.0,1,2023-07-24,10.040000000000000,787,KSA
Meta,423,2,2.0,1,2023-07-24,1.26,788,UAE
Meta,540,4,1.0,1,2023-07-24,3.4,789,UAE
Apple Search,0,0,0.0,1,2023-07-24,0.0,790,UAE
Apple Search,0,0,0.0,4,2023-07-24,0.0,791,UAE
Google UAC,0,0,0.0,1,2023-07-24,0.0,792,Others
Google UAC,0,0,0.0,1,2023-07-24,0.0,793,Others
Google UAC,0,0,0.0,1,2023-07-24,0.0,794,Others
TikTok,0,0,0.0,0,2023-07-24,0.0,795,Others
TikTok,0,0,0.0,0,2023-07-24,0.0,796,UAE
TikTok,0,0,0.0,0,2023-07-24,0.0,797,Others
TikTok,0,0,0.0,0,2023-07-24,0.0,798,KSA
TikTok,0,0,0.0,2,2023-07-24,0.0,799,Others
TikTok,0,0,0.0,0,2023-07-24,0.0,800,Others
TikTok,0,0,0.0,0,2023-07-24,0.0,801,KSA
Meta,1619,10,1.0,0,2023-07-24,7.7000000000000000,802,KSA
Meta,10180,47,0.0,0,2023-07-24,17.96,803,KSA
Meta,1811,9,0.0,0,2023-07-24,6.52,804,UAE
Meta,1420,6,0.0,0,2023-07-24,7.0600000000000000,805,UAE
Meta,667,2,0.0,0,2023-07-24,0.5,806,UAE
Meta,769,7,0.0,0,2023-07-24,2.42,807,UAE
Apple Search,102,4,0.0,0,2023-07-25,3.02,808,KSA
Apple Search,401,13,9.0,0,2023-07-25,10.4,809,UAE
Snapchat,0,0,0.0,0,2023-07-25,0.0,810,UAE
Snapchat,0,0,0.0,0,2023-07-25,0.0,811,KSA
Snapchat,0,0,0.0,0,2023-07-25,0.0,812,UAE
Snapchat,0,0,1.0,0,2023-07-25,0.0,813,KSA
Google UAC,4816,76,31.0,24,2023-07-25,3.6500000000000000,814,KSA
Google UAC,1845,65,46.0,13,2023-07-25,2.5,815,UAE
Google UAC,119,1,0.0,0,2023-07-25,0.79,816,KSA
Google UAC,54,3,0.0,0,2023-07-25,1.15,817,UAE
TikTok,26594,969,0.0,3,2023-07-25,60.76,818,KSA
TikTok,26829,1837,0.0,8,2023-07-25,62.39,819,UAE
TikTok,43087,12089,0.0,163,2023-07-25,140.46,820,KSA
TikTok,25216,3916,0.0,65,2023-07-25,92.31,821,UAE
Organic,0,0,0.0,75,2023-07-25,0.0,822,UAE
Organic,0,0,0.0,16,2023-07-25,0.0,823,KSA
Organic,0,0,0.0,6,2023-07-25,0.0,824,Others
Organic,0,0,0.0,26,2023-07-25,0.0,825,Others
Organic,0,0,0.0,15,2023-07-25,0.0,826,UAE
Organic,0,0,0.0,43,2023-07-25,0.0,827,KSA
Programmatic,,1,0.0,0,2023-07-25,0.0,828,UAE
Programmatic,622,,0.0,0,2023-07-25,0.0,829,UAE
Programmatic,69154,3669,0.0,6,2023-07-25,0.0,830,Others
Programmatic,30190,871,0.0,2,2023-07-25,6.5,831,UAE
Programmatic,10764,421,0.0,1,2023-07-25,0.0,832,Others
Programmatic,3786,173,0.0,1,2023-07-25,3.25,833,UAE
Programmatic,53,,0.0,0,2023-07-25,0.0,834,Others
Programmatic,3611,2,0.0,0,2023-07-25,0.0,835,KSA
Programmatic,2722,2,0.0,0,2023-07-25,0.0,836,UAE
Programmatic,15,,0.0,0,2023-07-25,0.0,837,Others
Programmatic,,11,0.0,0,2023-07-25,0.0,838,KSA
Programmatic,3041,,0.0,0,2023-07-25,0.0,839,KSA
Programmatic,233455,10184,0.0,65,2023-07-25,211.25,840,KSA
Programmatic,66979,3229,0.0,69,2023-07-25,224.25,841,KSA
Meta,6316,24,5.0,3,2023-07-25,6.03,842,UAE
Meta,2024,8,2.0,2,2023-07-25,5.35,843,UAE
Meta,2225,10,0.0,1,2023-07-25,5.91,844,UAE
Meta,4447,21,2.0,1,2023-07-25,15.02,845,KSA
Meta,23794,92,9.0,4,2023-07-25,9.44,846,KSA
Meta,19945,82,10.0,2,2023-07-25,11.59,847,KSA
Meta,3669,32,2.0,2,2023-07-25,16.260000000000000,848,KSA
Meta,0,0,0.0,1,2023-07-25,0.0,849,Others
Meta,0,0,0.0,1,2023-07-25,0.0,850,Others
Apple Search,0,0,0.0,5,2023-07-25,0.0,851,Others
Apple Search,0,0,0.0,3,2023-07-25,0.0,852,UAE
Apple Search,0,0,0.0,1,2023-07-25,0.0,853,Others
